Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost
7446,CA-2017-127474,02-03-2017,02-07-2017,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,65.58,2,0.2,23.77,41.81
7447,CA-2017-127474,02-03-2017,02-07-2017,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.20,1,0.6,-26.09,48.29
7448,CA-2017-127474,02-03-2017,02-07-2017,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.40,5,0.2,146.79,272.61
7449,CA-2017-115448,11-11-2017,11/14/2017,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",88.92,5,0.2,14.45,74.47
7450,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,9.91,3,0.2,3.22,6.69
7451,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.33,395.76
7452,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.80,5,0.8,-10.15,15.95
7453,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,1415.76,6,0.2,88.49,1327.28
7454,CA-2017-134796,6/25/2017,07-01-2017,Standard Class,FM-14380,Fred McMath,Consumer,United States,Bolingbrook,Illinois,60440,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.70,131.78
7455,CA-2016-137743,7/30/2016,08-04-2016,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,OFF-LA-10003663,Office Supplies,Labels,Avery 498,9.25,4,0.2,3.12,6.13
7456,CA-2016-137743,7/30/2016,08-04-2016,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.62,2,0.2,51.83,984.79
7457,CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,569.64,2,0,148.11,421.53
7458,CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,9.14,1,0,4.57,4.57
7459,CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,1196.86,7,0,119.69,1077.17
7460,CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,523.26,9,0,125.58,397.68
7461,US-2015-136987,04-11-2015,4/14/2015,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,90004,West,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,639.97,4,0.2,215.99,423.98
7462,US-2015-136987,04-11-2015,4/14/2015,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,52.76,2,0,24.27,28.49
7463,CA-2015-138485,2/27/2015,03-01-2015,Second Class,NP-18670,Nora Paige,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,538.92,9,0,80.84,458.08
7464,CA-2016-103709,09-08-2016,9/15/2016,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0,3.72,11.16
7465,CA-2016-103709,09-08-2016,9/15/2016,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,34.24,8,0,15.41,18.83
7466,CA-2016-103709,09-08-2016,9/15/2016,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0,65.44,196.31
7467,CA-2016-138282,5/19/2016,5/23/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Los Angeles,California,90008,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,87.84,8,0,23.72,64.12
7468,CA-2017-148985,11-11-2017,11/15/2017,Second Class,TB-21190,Thomas Brumley,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,34.92,4,0,11.87,23.05
7469,CA-2014-138100,9/15/2014,9/20/2014,Standard Class,AA-10315,Alex Avila,Consumer,United States,New York City,New York,10011,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.94,3,0,7.02,7.92
7470,CA-2014-138100,9/15/2014,9/20/2014,Standard Class,AA-10315,Alex Avila,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,0,6.26,8.30
7471,CA-2015-100734,9/15/2015,9/20/2015,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,3.58,4,0.7,-2.86,6.44
7472,CA-2015-100734,9/15/2015,9/20/2015,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.18,2,0.2,-29.44,176.62
7473,CA-2016-139997,07-01-2016,07-03-2016,First Class,EM-14140,Eugene Moren,Home Office,United States,Lehi,Utah,84043,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,1499.95,5,0,449.99,1049.97
7474,CA-2016-109652,04-10-2016,4/15/2016,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.57,4,0.2,3.22,10.35
7475,CA-2014-167199,01-06-2014,01-10-2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2573.82,9,0,746.41,1827.41
7476,CA-2014-167199,01-06-2014,01-10-2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,609.98,2,0,274.49,335.49
7477,CA-2014-167199,01-06-2014,01-10-2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,5.48,2,0,1.48,4.00
7478,CA-2014-167199,01-06-2014,01-10-2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,TEC-PH-10004977,Technology,Phones,GE 30524EE4,391.98,2,0,113.67,278.31
7479,CA-2014-167199,01-06-2014,01-10-2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,755.96,4,0,204.11,551.85
7480,CA-2014-167199,01-06-2014,01-10-2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",31.12,4,0,0.31,30.81
7481,CA-2014-167199,01-06-2014,01-10-2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,6.54,1,0,3.01,3.53
7482,CA-2016-124583,09-01-2016,09-03-2016,Second Class,LB-16795,Laurel Beltran,Home Office,United States,Huntington Beach,California,92646,West,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,1,0,5.75,7.03
7483,CA-2014-113964,9/23/2014,9/30/2014,Standard Class,JP-16135,Julie Prescott,Home Office,United States,New York City,New York,10011,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,18.46,4,0.2,6.92,11.54
7484,CA-2014-129938,12/15/2014,12/17/2014,Second Class,EB-13705,Ed Braxton,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",445.80,7,0.3,-108.27,554.07
7485,CA-2017-135111,12/28/2017,01-02-2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Fargo,North Dakota,58103,Central,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,2.48,1,0,0.87,1.61
7486,CA-2017-135111,12/28/2017,01-02-2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Fargo,North Dakota,58103,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,25.90,5,0,12.69,13.21
7487,US-2015-134558,12/19/2015,12/24/2015,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,3820,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,29.90,5,0,14.65,15.25
7488,US-2015-134558,12/19/2015,12/24/2015,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,3820,East,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,9,0,517.48,1732.43
7489,US-2015-134558,12/19/2015,12/24/2015,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,3820,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1053.16,4,0.3,-105.32,1158.48
7490,CA-2017-157196,11-05-2017,11-09-2017,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,San Diego,California,92105,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,12.96,2,0,6.22,6.74
7491,CA-2015-108672,09-10-2015,9/16/2015,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",106.68,6,0,33.07,73.61
7492,US-2017-118598,11/16/2017,11/16/2017,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Utica,New York,13501,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,119.94,6,0,6.00,113.94
7493,US-2017-160836,09-11-2017,9/16/2017,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,10.27,3,0.2,3.21,7.06
7494,US-2017-160836,09-11-2017,9/16/2017,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,512.19,5,0.3,-65.85,578.04
7495,US-2017-160836,09-11-2017,9/16/2017,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",1.56,2,0.8,-4.20,5.76
7496,CA-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,4.45,2,0.2,1.45,3.00
7497,CA-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0,49.80,226.89
7498,CA-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,0,2.33,2.63
7499,CA-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.92,4,0,20.86,51.06
7500,CA-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",18.84,3,0,7.91,10.93
7501,CA-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97,3,0,19.74,121.23
7502,CA-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.38,3,0.2,52.92,417.46
7503,US-2017-120147,3/30/2017,3/30/2017,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2,0,2.07,4.01
7504,US-2017-120147,3/30/2017,3/30/2017,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,164.79,1,0.2,18.54,146.25
7505,CA-2016-158043,1/31/2016,02-04-2016,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Atlantic City,New Jersey,8401,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,23.36,2,0,11.68,11.68
7506,US-2017-106579,06-08-2017,6/13/2017,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Skokie,Illinois,60076,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.18,4,0.8,-18.87,31.05
7507,CA-2014-115889,11-02-2014,11-06-2014,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10001615,Technology,Phones,AT&T CL82213,46.38,2,0.2,5.22,41.17
7508,CA-2014-115889,11-02-2014,11-06-2014,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,0,105.25,257.67
7509,US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,9.25,2,0.2,3.35,5.90
7510,US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1889.95,9,0.4,-377.99,2267.94
7511,US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",62.04,5,0.2,4.65,57.39
7512,US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,5,0.2,148.85,248.08
7513,US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",239.46,7,0.2,17.96,221.50
7514,US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12,5,0.2,2.13,10.99
7515,US-2017-167920,12-09-2017,12-12-2017,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",29.36,2,0,13.51,15.85
7516,US-2017-167920,12-09-2017,12-12-2017,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,214.90,5,0,62.32,152.58
7517,US-2017-167920,12-09-2017,12-12-2017,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0,7.48,8.44
7518,US-2017-167920,12-09-2017,12-12-2017,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,146.45,5,0,48.33,98.12
7519,US-2017-167920,12-09-2017,12-12-2017,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,15.14,1,0,0.61,14.53
7520,US-2017-167920,12-09-2017,12-12-2017,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,5.76,2,0,2.65,3.11
7521,US-2017-167920,12-09-2017,12-12-2017,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,1399.98,2,0,629.99,769.99
7522,CA-2016-162383,09-05-2016,09-11-2016,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,8.95,2,0.7,-7.46,16.41
7523,CA-2016-162383,09-05-2016,09-11-2016,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.86,6,0.7,-6.49,15.35
7524,CA-2016-162383,09-05-2016,09-11-2016,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.25,2,0.3,-1.22,86.46
7525,CA-2014-125731,09-10-2014,9/16/2014,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,97030,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,21.73,7,0.2,7.60,14.12
7526,CA-2014-125731,09-10-2014,9/16/2014,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,97030,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,0.2,148.70,1338.34
7527,US-2017-106145,9/26/2017,9/26/2017,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,71.88,6,0,33.06,38.82
7528,US-2017-106145,9/26/2017,9/26/2017,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,9.24,3,0,2.96,6.28
7529,US-2017-106145,9/26/2017,9/26/2017,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,35.88,6,0,16.15,19.73
7530,US-2017-106145,9/26/2017,9/26/2017,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.54,11.50
7531,US-2017-106145,9/26/2017,9/26/2017,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.18,3,0.2,314.27,616.90
